LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,default.payment.next.month
170000,2,2,1,37,-1,0,0,0,0,168719,166207,158403,146324,118981,7000,7000,6011,5000,6000,0
160000,2,2,1,49,-1,-1,2,0,0,16982,21353,20723,21873,25999,4980,0,1500,4520,939,0
280000,2,3,1,46,0,0,0,0,0,100858,107768,111858,83428,73908,7768,5000,10000,0,8000,0
140000,2,2,2,38,0,0,0,0,0,135034,133283,132765,123208,97154,4729,5434,4751,3500,3500,0
520000,2,1,1,43,0,0,0,0,0,146124,145785,147972,157115,196804,6024,18069,30000,46805,21550,0
140000,2,2,2,29,0,0,0,0,0,25973,53098,54760,55568,27922,30000,24000,11200,10000,34762,0
130000,2,1,2,26,-2,-2,-2,-2,-2,1016,0,0,0,402,0,0,0,402,0,0
1.00E+05,2,1,2,27,0,0,0,0,0,58127,60155,61685,70611,70198,3000,2500,10000,2505,3000,0
50000,2,3,1,27,2,0,0,0,2,11275,37651,38498,40644,39731,27234,1754,2900,0,1265,1
130000,2,2,2,27,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
2.00E+05,2,1,1,39,-1,-1,-1,-1,-1,25149,14963,9308,3060,6016,15084,9354,3082,6046,3497,0
280000,2,1,2,28,-1,2,-1,-1,-1,5432,2146,1688,1226,6394,0,1688,1226,7000,0,0
240000,2,1,2,29,-2,-2,-2,-2,-2,28438,29923,7655,23918,265852,29923,7655,23925,265852,2225,0
90000,2,1,1,29,2,2,2,2,2,42815,41826,45136,46098,45059,0,4000,2000,0,35000,0
250000,2,1,2,29,0,0,0,0,0,98925,103213,87836,90577,65268,9000,7000,9000,8000,8000,0
210000,2,1,2,29,-1,-1,-1,-1,0,1383,484,971,3764,2221,484,980,4000,266,0,0
90000,2,2,1,30,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
180000,2,5,2,30,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
5.00E+05,2,5,1,32,0,0,0,0,-1,139255,52757,24273,9508,23294,2040,1292,9555,23310,2244,0
240000,2,1,1,32,-2,-2,-2,-2,-2,6101,1202,3227,4039,1776,1205,3236,4051,1781,1517,0
50000,2,2,2,31,0,0,0,0,0,21704,22741,23867,25464,27348,1400,1500,2000,2620,0,0
4.00E+05,2,1,2,32,0,0,0,0,0,46782,48075,48815,49831,50821,2036,1776,1792,1782,1844,0
230000,2,1,2,33,1,2,-1,0,-1,4213,1922,5346,6971,10707,0,5500,4000,11000,5000,1
4.00E+05,2,3,2,31,1,2,0,0,0,79403,55340,62303,63928,52882,3,10000,10023,20000,5000,0
80000,2,2,1,35,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
160000,2,2,2,37,-2,-1,-1,-1,-1,7596,898,850,1729,5696,920,852,1759,5707,0,0
430000,2,1,1,38,1,-1,-1,-2,-2,-469,215,-101,-1217,-2333,1000,0,0,0,5000,0
90000,2,2,1,34,1,2,2,-1,-1,8021,7780,0,9281,0,77,0,9281,0,340,0
80000,2,3,1,35,0,0,0,0,0,63436,49544,50418,51810,28964,2096,1970,2355,1500,1000,0
210000,2,2,2,36,1,-2,-2,-2,-1,0,0,212,3066,13206,0,212,3066,13206,212,0
310000,2,2,1,46,-2,-2,-2,-2,-2,53474,11913,6629,34342,1900,11919,6629,17171,3800,5807,0
5.00E+05,2,2,1,39,0,-1,-1,-1,-2,11712,523,1543,0,0,523,1543,0,0,0,0
70000,2,3,2,38,0,0,0,0,0,34240,34913,26583,23593,15114,2000,2000,1000,500,500,0
20000,2,2,1,36,1,2,2,2,2,16161,17596,17031,19715,19806,2000,0,3300,700,0,0
210000,2,2,1,44,-2,-2,-2,-2,-2,0,4098,0,0,0,4098,0,0,0,0,1
170000,2,3,1,40,0,0,0,0,0,166305,169764,168441,171664,112130,7800,8100,8000,4300,4400,0
390000,2,1,2,38,-1,-1,-1,-1,0,4989,2056,8886,16396,12761,2076,8926,16413,30,33,0
320000,2,2,1,43,2,0,0,0,0,520651,383123,391741,400196,408503,10000,11000,11000,10800,5992,1
50000,2,2,1,37,0,0,0,0,0,38418,47709,48923,39210,30515,10000,2131,1910,1410,1159,0
1.00E+05,2,3,1,36,2,0,0,0,0,100281,100433,99744,101882,101116,5000,5000,7900,4000,4000,0
220000,2,1,1,39,-1,-1,-1,-1,-1,2342,1120,5707,2021,15441,1122,5738,2041,15516,7697,0
3.00E+05,2,1,1,38,-1,0,0,0,0,15230,16212,17239,18237,18600,1222,1249,1247,610,611,0
160000,2,2,1,40,-1,-1,-2,-2,-2,6102,0,0,0,0,0,0,0,0,0,0
2.00E+05,2,3,1,45,0,0,0,0,0,54721,52285,48615,41322,0,2209,2109,10006,0,4300,0
240000,2,1,1,43,-1,-1,-1,-1,-1,7994,20487,27770,22920,4779,20487,27783,22920,4952,7640,0
90000,2,1,2,27,2,2,0,0,0,28206,27459,28514,29733,30138,0,1800,2000,1200,3600,1
50000,2,2,1,46,-2,-1,-1,0,-1,4640,2720,26461,11882,280,2720,26461,1034,280,300,0
210000,2,1,1,46,-2,-2,-2,-2,-2,0,477,971,0,386,477,972,0,386,0,0
290000,2,2,1,33,-2,-1,0,0,0,11303,17493,21036,17391,16348,17654,11068,7600,3352,6104,0
160000,2,2,2,37,2,2,2,2,2,144255,147333,143786,151842,147962,6900,200,12000,0,11500,0
2.00E+05,2,1,1,31,-1,-1,-1,0,0,11715,5209,10634,10982,1966,5289,10641,2011,9,4890,0
260000,2,2,1,37,0,0,0,0,0,182249,181433,180660,179052,177072,6107,6501,6005,5805,5909,0
30000,2,3,1,47,2,0,0,0,0,27380,27384,28944,29850,29523,1440,2000,1741,1164,1027,0
230000,2,2,2,36,-2,-2,-2,-2,-2,140,358,285,219,415,358,285,219,416,142,0
220000,2,3,2,39,0,0,0,0,0,209596,160515,141917,144811,147685,6888,5155,5258,5284,5473,0
140000,2,1,2,27,-1,-1,-1,0,-1,2116,11028,9778,6417,1831,11033,9803,1004,1831,7126,0
80000,2,2,1,38,0,0,0,0,0,43170,44151,45505,43485,44830,2000,2100,2000,2000,2000,0
450000,2,1,1,49,1,-1,-1,-1,-1,0,557,0,2481,13716,557,0,2481,13716,7100,0
160000,2,2,1,45,0,0,0,0,0,106643,89397,90348,8274,75286,3700,6353,1200,70000,3000,0
1.00E+05,2,1,1,27,1,2,0,0,0,77346,75513,77147,78200,78393,0,3451,3000,2841,2620,1
250000,2,2,1,39,-1,-1,-1,-1,-1,9690,0,1222,7337,0,0,1222,7409,0,2752,0
80000,2,2,1,38,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,390,0
180000,2,1,2,35,-2,-2,-2,-2,-2,7210,370,8479,792,3826,370,8875,792,3826,1997,0
720000,2,2,2,38,1,-2,-2,-2,-2,5065,2184,1744,7323,711,2184,1744,7323,711,970,0
180000,2,2,1,27,0,0,0,0,0,3063,4083,4634,3652,1973,1084,1084,1005,46,16,0
230000,2,1,1,32,-2,-2,-2,-2,-2,2774,0,0,0,0,0,0,0,0,5347,0
2.00E+05,2,2,2,32,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
80000,2,2,1,36,0,0,0,0,0,77998,77452,74773,76908,77068,3700,3500,4000,3200,4000,0
1.00E+05,2,2,1,30,-1,0,0,0,-1,100037,101163,102712,99925,836,3607,4001,2449,2836,79263,0
2.00E+05,2,1,2,30,0,0,0,0,0,38540,38898,39669,40167,37162,1928,1699,1557,1279,962,0
2.00E+05,2,3,1,32,0,0,0,0,0,132436,133530,137837,140609,141896,4780,6459,6550,5106,11500,1
50000,2,2,1,30,0,0,0,0,0,42326,19067,7690,8322,5522,1500,1500,1000,200,2000,0
380000,2,1,1,36,-2,-1,-1,-1,-1,3744,20334,8499,53235,101439,20498,8549,53471,101785,117,1
250000,2,2,1,41,0,0,0,0,0,214301,211762,214629,204093,150752,8972,9700,8960,5630,5777,0
220000,2,2,2,47,-2,-2,-2,-1,-1,1526,1122,-11,12597,44375,1122,0,12608,44375,0,0
70000,2,2,2,33,0,0,0,0,2,62209,64072,64802,66647,50690,2900,2379,4466,2,1836,0
10000,2,2,1,40,0,0,-1,0,0,9135,0,1912,3071,4012,0,1912,1200,1000,1000,0
60000,2,2,2,35,0,0,-1,-1,0,21770,11506,1024,16453,4131,1400,1024,16469,131,322,0
2.00E+05,2,3,1,44,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1
2.00E+05,2,2,1,30,0,0,0,-2,-2,25874,16298,0,0,0,1048,0,0,0,0,0
3.00E+05,2,1,2,48,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
260000,2,3,2,36,0,0,0,0,0,146033,108405,108396,110249,112119,4160,4000,3984,4001,4128,0
130000,2,3,1,44,-1,-1,-1,-1,-1,994,3693,1098,2912,2910,3693,1098,2912,2910,4122,0
30000,2,2,1,29,2,2,2,0,0,26844,26414,27189,28235,28669,300,1500,1800,1200,1300,0
170000,2,1,1,30,0,0,2,2,0,165637,173637,173490,165645,165605,15600,7666,0,7792,6248,1
210000,2,2,1,29,-2,-2,-2,-2,-2,3814,-6,6456,0,2746,0,6462,0,2746,11613,0
50000,2,3,2,44,0,0,0,0,0,43828,40684,37338,31278,31811,1947,1829,1644,4405,1104,0
6.00E+05,2,1,2,36,-2,-2,-2,-2,-2,53838,528,1191,11390,8680,530,3000,11500,8680,38020,0
180000,2,3,1,37,0,0,0,0,0,165369,125084,119946,114977,88757,4402,4971,4750,2997,3133,0
1.00E+05,2,1,2,29,2,2,2,2,2,57214,58666,58643,58589,62586,3000,1500,1500,5600,3100,1
210000,2,1,1,46,-2,-2,-2,-2,-2,4065,0,4160,2540,1055,0,4160,2540,1055,0,0
150000,2,2,1,37,-1,-1,-1,-1,-1,2897,2486,-4,1494,-6,2489,0,1498,0,8053,0
360000,2,3,2,30,-1,0,0,-1,0,11816,19726,26374,9781,8719,10000,13021,9781,0,10000,0
330000,2,1,1,32,0,0,0,0,0,155927,141523,134480,126316,125396,5388,5079,4876,4400,4600,0
3.00E+05,2,2,2,43,1,-2,-2,-1,-1,499,0,0,507,0,0,0,507,0,629,0
250000,2,1,2,42,-1,-1,0,0,0,30471,39968,98808,78366,10668,39968,89000,10668,0,0,0
230000,2,2,1,48,0,0,0,0,0,344458,320215,298031,272103,205797,11000,12500,11000,7000,36700,0
20000,2,3,2,47,1,2,-1,-1,-1,3133,1473,390,390,390,0,390,390,390,0,0
210000,2,1,1,35,-2,-2,-2,-2,-2,2020,4055,0,0,0,4055,0,0,0,0,0
80000,2,2,2,36,2,2,2,0,0,82177,89893,80774,80082,78545,10096,0,3800,3125,2783,1
250000,2,1,2,39,-1,-1,-1,2,2,12368,1742,40292,39600,21304,1742,39600,7,1185,0,0
50000,2,2,1,34,3,3,2,2,2,47904,48240,48602,46289,44837,2000,2001,499,2000,2000,1
2.00E+05,2,5,1,42,0,0,0,0,0,149351,108152,87537,67974,35003,3925,3683,2947,1253,1297,0
290000,2,3,2,35,0,0,0,0,0,159165,167485,167930,171146,174889,11000,5600,5500,5500,6000,0
310000,2,3,1,43,0,0,0,0,0,6974,7294,7114,5642,5881,1137,1247,1065,1000,500,0
270000,2,1,2,28,1,2,0,0,0,118198,86065,77359,63243,51636,0,10004,10000,10000,10000,0
2.00E+05,2,1,2,33,-2,-2,-2,-2,-2,285,0,0,0,292,0,0,0,292,77,0
290000,2,2,1,32,0,0,0,0,0,169108,170419,142264,101952,103174,7118,5800,3792,4010,4276,0
220000,2,2,2,29,0,0,0,0,0,131598,132727,135509,139774,141099,4800,4920,6520,5120,17001,0
5.00E+05,2,1,1,35,-1,-1,-1,-1,-1,3290,10881,2517,2957,889,11000,2517,2957,1000,41000,1
370000,2,3,2,31,-1,-1,-1,2,-1,2804,1674,39811,35194,3728,1674,42921,0,3728,2300,0
1.00E+05,2,2,1,44,1,-2,-2,-2,-1,-1651,-5469,-7292,-10938,5887,0,0,0,16825,0,0
210000,2,1,1,44,0,0,0,0,0,112817,113349,113725,113779,114594,5000,6000,5000,4000,4000,0
310000,2,3,2,38,-2,-2,-2,-1,0,-41,8198,342,41726,15051,8239,344,41884,5025,40,0
2.00E+05,2,2,1,27,0,0,0,0,0,157222,160320,162140,165431,168726,7200,5888,5990,6031,6415,0
110000,2,1,2,28,0,0,2,2,-2,101138,69449,34983,-18,-18,3400,0,0,0,0,1
130000,2,2,1,30,0,0,0,0,0,38967,40320,41324,25629,26961,2000,1700,2000,2000,1500,0
130000,2,1,2,34,0,0,0,0,0,66803,27910,24976,27648,29962,3000,3000,3000,3000,5000,0
80000,2,2,1,35,3,2,0,0,0,78317,71421,59564,56592,52766,9,2203,3006,3005,2005,1
30000,2,1,1,47,0,0,0,2,2,24895,26476,28047,29767,30498,2000,2000,2500,1500,0,1
50000,2,1,1,39,1,-1,-1,-1,-1,0,13030,0,4402,0,13030,0,4402,0,0,0
160000,2,2,1,30,2,2,0,0,0,164082,157663,159094,132809,100693,17,7342,3675,2910,3904,1
80000,2,2,1,45,0,0,0,0,0,67142,68052,68690,70042,70626,2420,2511,2512,2510,2590,0
1.00E+05,2,2,2,37,-1,-1,-1,-1,-2,390,0,780,0,0,0,780,0,0,0,0
10000,2,2,2,46,2,0,0,2,2,1526,2496,4245,4525,5450,1000,1800,500,1000,0,1
90000,2,2,1,30,-1,-1,-1,-1,0,414,414,414,6936,7272,414,414,6936,1000,1000,0
360000,2,2,1,38,0,0,0,0,0,41922,42916,43956,44972,45866,1692,1732,1748,1642,4200,0
670000,2,1,1,43,0,0,0,0,0,55893,59131,61900,58225,61329,10075,10063,10060,10028,10042,0
150000,2,3,2,28,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
150000,2,1,2,28,0,0,0,0,0,12799,13726,14648,12115,12613,1600,1500,1600,1000,3000,0
230000,2,1,1,35,0,0,-2,-2,-2,22909,0,0,0,0,0,0,0,0,0,0
230000,2,2,1,30,-1,-1,-1,-1,0,6294,1935,-74,926,426,1945,0,1500,0,1000,0
120000,2,2,2,33,0,0,0,0,0,135770,136901,115299,117498,89417,5000,5000,4620,3200,3300,0
170000,2,1,1,33,-1,-1,-1,-1,0,1554,360,1562,844,484,360,1562,844,0,0,0
2.00E+05,2,2,1,35,1,-1,-1,2,0,59466,2970,1085,769,453,7970,1100,0,0,0,0
450000,2,2,1,38,-2,-2,-2,-2,-2,390,390,390,390,390,390,780,390,390,390,1
2.00E+05,2,1,2,32,-1,-1,-1,-1,0,4640,17950,13056,2500,500,18116,13113,2522,0,500,0
310000,2,2,1,33,0,0,0,0,0,73095,72437,71851,71120,70463,2573,2594,2483,2458,2516,0
50000,2,1,2,30,-2,-2,-2,-2,-2,0,2070,0,0,0,2070,0,0,0,0,0
140000,2,2,1,36,-1,-1,-1,2,-1,430,303,8934,580,9071,303,9061,0,9071,0,1
250000,2,1,2,37,-1,-1,-1,-1,-1,1291,1391,3498,8963,0,1391,3498,8963,0,14660,0
310000,2,1,2,31,0,0,0,0,0,175357,168933,163384,164700,142767,6006,7006,10000,9000,5000,0
80000,2,1,2,31,0,0,0,0,0,68613,69744,70313,71636,52471,2600,3000,3000,2000,2000,0
2.00E+05,2,2,1,29,-2,-2,-2,-2,-2,8350,14139,3580,6386,868,14185,7425,6386,868,10647,1
90000,2,3,1,47,0,0,0,0,0,84195,86795,88884,82163,22601,4001,4400,3566,7694,1000,0
160000,2,3,1,45,-2,-2,-2,-2,-2,2869,2357,5608,1851,2801,2361,5608,1851,2801,3268,0
180000,2,1,2,27,1,-1,-1,-1,-1,0,1530,0,1610,0,1530,0,1610,0,0,0
310000,2,2,1,33,0,0,0,0,0,86513,82406,81964,74927,71636,4000,3505,3500,2000,2200,0
280000,2,4,2,29,0,0,0,0,-2,4567,5724,7184,0,0,2500,3000,0,0,0,0
90000,2,2,2,43,0,0,2,0,0,17503,20898,20263,20145,24845,4000,0,3000,8000,5000,0
210000,2,2,2,39,0,0,0,0,0,193976,196361,200590,204494,208990,7100,7400,7300,7700,8600,0
2.00E+05,2,1,2,27,-1,-1,-2,-2,-1,134,0,0,0,101,0,0,0,101,0,0
70000,2,2,1,48,0,0,0,0,0,20744,22093,23432,24217,19108,2000,2000,1500,1000,1000,0
320000,2,2,2,31,-2,-2,-2,-2,-2,3615,3707,5406,3144,1644,3707,5406,3157,1644,1925,0
210000,2,1,2,33,-2,-2,-2,-2,-2,1723,0,0,0,0,0,0,0,0,0,0
130000,2,1,2,27,0,0,0,0,0,36487,37029,35595,36200,34081,3000,3000,3000,2000,3000,0
80000,2,2,1,27,-1,-1,-1,-1,-1,390,390,0,780,0,390,390,780,0,0,0
370000,2,2,1,47,-2,-2,-2,-2,-2,1859,2232,4556,4333,2504,2243,4578,4354,2516,3438,0
180000,2,3,1,36,0,0,0,-1,0,8911,5838,-2,120442,90430,1034,2,120444,3236,3352,0
310000,2,1,1,43,0,0,0,0,0,66140,66637,68131,68585,68657,6000,10000,3018,4000,3000,0
280000,2,2,2,27,1,-2,-2,-1,-1,0,0,0,479,2463,0,0,479,2477,1467,0
150000,2,2,1,27,-1,-1,0,0,0,1108,143813,149350,149984,130610,147314,7752,6046,2753,5583,0
180000,2,1,1,29,1,2,0,0,0,36537,35655,37767,39065,41967,0,3000,2000,3500,3500,0
140000,2,1,2,31,-1,-1,-1,-1,-1,7695,1680,1771,5500,3615,1680,1771,5500,3615,700,0
430000,2,1,2,34,-1,-1,-1,2,-1,180,1654,15718,7370,4423,1662,15783,52,4445,2556,0
360000,2,1,2,37,-2,-2,-2,-2,-2,268,257074,66458,0,0,260416,72200,0,0,0,0
240000,2,1,1,42,-1,2,-1,-1,0,2108,1386,17601,1410,705,0,17601,2115,0,705,0
140000,2,2,2,30,3,2,2,2,-1,3043,4168,1420,0,49,1423,2,0,49,0,1
2.00E+05,2,1,1,34,-1,2,-1,0,0,860,430,3130,7585,11056,0,3130,5000,4000,90000,0
80000,2,2,1,37,0,0,0,0,0,81218,74073,68763,69192,70574,2527,3691,2337,2512,2743,1
1.00E+05,2,2,2,38,0,0,0,0,0,96707,89842,82669,70018,57847,4070,4025,2511,1523,1292,0
210000,2,1,1,40,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,876,0
250000,2,2,1,37,1,-2,-1,-1,-1,0,0,9737,790,20750,0,9737,790,20750,0,0
50000,2,3,1,38,0,0,0,0,0,50312,50145,49386,19818,18540,6000,3120,4300,1000,1000,0
4.00E+05,2,1,1,28,-1,-1,-1,-1,-1,8716,211,4168,4049,4566,211,4188,4061,4586,12,0
150000,2,2,2,37,0,0,0,0,0,6039,5837,8770,8740,2323,3000,3014,3086,2000,3003,0
280000,2,2,2,39,0,0,0,0,0,123997,126272,126953,106551,99592,5600,5400,5006,3250,3400,0
1.00E+05,2,2,1,29,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
610000,2,1,2,38,0,0,0,0,0,608594,624475,632041,516575,454845,26868,22375,17221,15300,16000,0
120000,2,2,2,30,0,0,0,0,0,121280,123176,121907,123949,112430,6026,6000,6300,4000,4300,0
180000,2,2,2,44,0,0,0,0,0,23611,24651,25631,23609,24529,1436,1416,2150,1500,1000,0
270000,2,3,1,47,-1,-1,-1,2,2,123,123,123,123,0,123,123,0,0,0,1
110000,2,3,1,36,0,0,0,0,0,114097,109609,87374,49525,49225,5620,9860,1741,1702,1736,0
90000,2,3,1,40,0,0,0,0,0,90483,90944,90720,82735,50185,4000,3700,3534,2000,1820,0
120000,2,1,2,48,0,0,0,0,-2,96183,99575,102650,0,0,5000,5000,0,0,30900,0
50000,2,3,1,35,2,2,4,3,2,48115,53019,51924,50794,49376,6000,0,1,1,1915,1
160000,2,3,2,32,-1,-1,-1,-1,-1,1375,3503,2688,2142,7139,3645,2688,2142,7139,1872,1
5.00E+05,2,2,1,48,0,0,0,0,0,79640,75362,73547,47274,46454,3017,3020,2010,2035,3014,0
440000,2,2,2,28,0,0,0,0,0,412962,409812,393255,370202,258387,15000,20000,15305,10070,15037,0
330000,2,2,1,31,-1,0,-1,-1,-1,1732,1349,1366,1383,1383,1000,1400,1400,1383,1383,0
2.00E+05,2,2,2,33,0,0,0,0,0,64932,66223,68261,69133,70689,2365,3100,2600,2700,2800,0
250000,2,2,2,33,0,0,0,0,0,147934,149485,152678,157337,159719,5500,5600,7200,6500,6500,0
140000,2,2,1,37,0,0,0,0,0,58081,51013,54343,27537,9751,5000,5000,5000,3000,3000,0
260000,2,1,1,36,0,0,0,0,0,203755,210668,182863,166437,184000,15000,10000,15000,20000,5000,0
60000,2,1,1,45,1,2,0,0,2,58360,56834,58322,59781,8177,0,3000,3100,0,1000,1
5.00E+05,2,1,1,37,0,0,0,0,0,501369,505753,395522,312315,265742,17204,13173,10143,7519,8866,0
130000,2,2,2,30,0,0,0,0,0,114838,111226,104301,84132,79043,4224,4415,3600,5800,2000,0
80000,2,2,1,30,1,2,2,2,0,69942,68219,75688,73563,43255,0,8600,0,1600,1300,1
150000,2,2,2,44,0,0,0,0,0,37050,39471,41515,43879,44446,3000,2636,3000,1528,1600,0
120000,2,1,1,31,-1,-1,-1,-1,-1,1680,17749,4748,7002,202,17749,4748,7020,559,500,0
90000,2,1,2,31,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
210000,2,1,0,31,-1,-1,-1,0,0,1332,3825,33515,78075,109374,3848,33515,48075,39374,1000,0
280000,2,1,1,45,-2,-2,-2,-2,-2,26573,17597,22284,20232,17567,18388,22302,20274,17567,20027,0
240000,2,1,2,28,-2,-2,-2,-2,-2,1981,-2076,-2076,-2076,-2076,0,0,0,0,1823,0
230000,2,2,2,29,-2,-1,-1,-1,-1,0,4375,1225,401,2460,4375,1225,401,2460,804,0
30000,2,2,1,29,0,0,0,0,0,28620,28276,28841,28547,11581,1453,1700,1000,232,17943,0
60000,2,2,1,29,0,0,0,0,0,63578,61347,57138,51026,24213,2188,2285,1429,169,426,0
360000,2,1,1,30,-1,0,-1,-1,-1,13395,28327,6257,2967,1550,20460,6257,2967,1550,0,0
90000,2,1,2,33,0,0,0,0,0,55937,57107,59753,61755,63629,2100,4000,3000,3000,2323,0
180000,2,1,1,33,-1,-1,-1,-1,-1,4520,1449,1730,2215,1525,1453,1731,2215,1525,1050,0
10000,2,3,1,33,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
210000,2,1,1,34,-1,-1,-1,-1,-2,2501,639,699,0,0,639,699,0,0,0,1
30000,2,1,1,34,-2,-2,-2,-2,-2,3275,5000,5235,5000,2100,5000,5235,5000,2100,1970,0
2.00E+05,2,1,2,34,-1,-1,-1,-1,0,8177,1989,382,10383,7030,2453,382,10383,0,3036,0
90000,2,2,1,32,0,0,0,0,0,88729,88533,91001,90661,51620,3500,3908,4328,2100,2500,0
50000,2,3,1,44,0,0,0,0,0,45858,46315,47435,48290,49257,2000,1865,1720,1687,1732,0
30000,2,2,1,46,1,2,0,0,0,26840,25311,25906,25494,24986,0,1804,1200,500,737,0
220000,2,1,2,35,-1,-1,-1,-1,-1,5564,7443,5572,5572,5572,7479,5600,5600,5600,5802,0
5.00E+05,2,2,1,46,0,0,-1,-1,0,16400,886,21803,90182,79310,886,21831,90182,2500,2380,0
60000,2,3,1,47,0,0,0,0,0,33867,35303,36032,37431,37863,2000,1601,2000,1354,1700,0
110000,2,2,1,41,0,0,0,0,0,104740,102165,98160,57257,54863,5000,5045,7021,7000,5000,0
360000,2,3,1,43,-2,-2,-1,-1,-2,4392,0,2050,754,0,0,2050,754,0,0,1
30000,2,3,2,42,0,0,0,2,0,26300,26295,26167,25413,25122,1700,3102,1000,1015,700,0
3.00E+05,2,2,1,38,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
490000,2,1,1,36,-2,-2,-2,-2,-2,1886,9444,3180,7715,6507,9480,3182,7779,6517,3434,0
210000,2,1,1,36,-1,-1,0,0,-1,1630,25903,21313,0,1515,25903,1000,0,1515,556,0
280000,2,1,1,37,-1,-1,-1,-1,0,733,168,786,1028,889,168,786,1028,698,0,0
60000,2,2,1,36,-1,2,2,2,2,1577,2498,3309,3606,3400,1100,1000,500,0,500,0
490000,2,2,1,38,-2,-2,-2,-2,-2,0,0,0,0,163,0,0,0,163,1256,0
50000,2,3,1,45,0,0,0,0,0,4151,5162,6184,7194,7336,1088,1110,1120,262,272,1
2.00E+05,2,2,1,35,1,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0
70000,2,1,2,43,3,2,2,2,0,56994,57964,59452,57771,44043,2500,3000,17,2000,2000,0
260000,2,2,2,29,0,0,0,0,0,16496,15610,7486,5692,5206,8027,3000,3000,3000,1000,0
460000,2,2,1,40,0,0,0,0,0,133102,126956,126758,121857,122830,5015,5032,4407,4040,3001,0
2.00E+05,2,3,1,41,-1,-1,-1,-1,-1,3000,187,1306,3142,3332,187,1306,3332,1686,0,0
320000,2,2,1,42,-1,-1,-2,-2,-2,8144,0,0,0,0,0,0,0,0,0,1
230000,2,3,3,48,0,0,0,0,0,41134,50379,54556,58624,59848,10000,5000,5000,2197,10000,0
350000,2,1,1,30,0,0,0,0,0,43548,39873,52449,53581,45320,15000,15000,6000,1013,1445,0
230000,2,1,1,31,0,0,0,0,0,15704,11952,13442,16164,9908,2000,2000,3418,0,0,0
20000,2,3,2,47,1,2,0,0,0,16289,15735,18164,19143,20143,0,3000,1600,1600,1800,1
230000,2,2,1,43,0,0,0,0,0,41435,42106,43532,44504,44267,1674,3000,2011,1574,2000,0
80000,2,2,1,35,0,0,-1,-1,-1,15234,15372,2783,2501,0,3000,2783,2501,0,194,0
110000,2,2,1,40,0,0,0,0,0,93466,87748,109517,107403,81794,4438,76000,5000,4000,3000,0
360000,2,1,1,30,-2,-2,-1,-1,-1,323,1986,196,2855,0,1986,196,2855,0,463,0
80000,2,2,2,34,1,-2,-1,-1,-1,-3,-3,1266,1347,2495,0,1269,1351,2498,3,0
350000,2,2,1,35,-1,-1,2,-1,-1,439,884,421,267,575,884,0,267,575,932,1
70000,2,2,1,47,0,0,0,0,0,136809,118811,52953,53696,11790,3158,10000,2446,11790,430,0
360000,2,3,2,29,-1,-1,-1,-1,0,4887,4982,4851,3255,8255,5005,4851,4784,5000,3000,0
240000,2,1,1,32,2,2,2,2,2,209368,204501,223137,226470,229706,0,22000,8500,8500,9000,1
80000,2,2,2,34,0,0,0,0,0,64553,52484,41048,31786,29105,1784,1874,2000,1011,1100,0
140000,2,2,2,29,0,0,0,2,0,62023,61729,67891,65861,64848,3000,8600,6,2500,2500,0
50000,2,1,2,33,2,2,0,0,-1,60679,54947,54425,48313,19399,0,4500,1200,71941,619,1
130000,2,3,2,35,0,0,0,0,0,3929,4857,5771,8659,10503,1000,1000,3000,2000,1000,0
160000,2,2,2,44,0,0,0,0,0,118809,125323,170449,96739,126139,10000,50000,20000,30000,30000,0
160000,2,2,1,42,2,2,-2,-2,-2,346,0,0,0,0,0,0,0,0,0,0
90000,2,1,2,29,0,0,0,0,0,8927,9124,10220,12044,27847,8000,10000,10016,25000,8000,0
50000,2,2,1,42,0,0,0,0,0,41077,42072,43414,44126,45004,1681,2023,1735,1613,1823,0
210000,2,1,2,29,-1,-1,-1,-1,-1,871,27371,871,871,2042,27371,871,871,2042,0,0
20000,2,1,2,29,2,0,0,0,0,15037,16078,17210,18098,18843,1600,1700,1500,1000,1000,1
2.00E+05,2,1,2,29,-1,-1,-1,-1,-1,3540,2914,3601,1717,30616,3028,3919,1726,30802,22963,0
