loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag
23000,0.1072,749.95,RENT,90000.0,Not Verified,0,26.61,0,0,18,0,21319,22,w,21906.17,21906.17,1486.2,1486.2,1093.83,392.37,0.0,749.95,0,Individual,0,135199,0,15,0,1,15.0,113880,121.0,0,1,11378,115.0,23300,0,0,0,2,7511.0,1445.0,93.3,0,118.0,80,16,15,0,16.0,21.0,0,2,3,2,2,19,3,3,3,18,0,0,100.0,100.0,0,0,117429,135199,21700,94129,N,N
18000,0.124,404.05,MORTGAGE,54000.0,Not Verified,0,18.2,0,0,8,0,7465,18,w,17781.95,17781.95,391.65,391.65,218.05,173.6,0.0,404.05,0,Individual,0,143500,1,2,1,1,5.0,26926,79.0,1,1,3472,56.0,27100,1,0,3,2,17938.0,19635.0,27.5,0,149.0,154,12,5,2,12.0,5.0,0,3,3,5,5,10,5,6,3,8,0,2,100.0,0.0,0,0,174034,34391,27100,34017,N,N
5000,0.1502,173.38,MORTGAGE,61332.0,Source Verified,0,12.64,0,1,10,0,1072,13,w,4889.2,4889.2,169.21,169.21,110.8,58.41,0.0,173.38,0,Individual,0,152261,1,3,2,3,1.0,18742,95.0,4,5,46,52.0,18600,3,0,4,8,15226.0,16034.0,0.4,0,126.0,41,7,1,2,7.0,1.0,1,2,3,5,5,4,6,7,3,10,0,6,92.3,0.0,0,0,189332,19814,16100,19700,N,N
11000,0.1639999999999999,269.85,MORTGAGE,60000.0,Verified,0,48.02,0,0,15,0,14003,29,w,10694.9,10694.9,529.68,529.68,305.1,224.58,0.0,269.85,0,Joint App,0,276248,3,4,1,3,2.0,84948,72.0,4,7,2735,58.0,35900,3,2,1,12,18417.0,13164.0,25.6,0,131.0,119,0,0,2,0.0,10.0,3,5,7,5,6,12,10,15,7,15,0,5,92.9,0.0,0,0,325364,98951,17700,107914,N,N
12000,0.1298,272.92,MORTGAGE,79200.0,Not Verified,0,15.39,0,0,14,0,15790,23,w,11565.98,11565.98,736.55,736.55,434.02,302.53,0.0,272.92,1,Individual,290,169085,0,2,1,2,10.0,14637,68.0,1,2,2582,35.0,65000,2,3,1,5,12078.0,44998.0,23.7,0,84.0,171,12,10,1,12.0,10.0,0,7,9,9,9,8,11,14,9,14,0,2,100.0,0.0,0,0,227936,30427,59000,21436,N,N
8500,0.0881,269.55,RENT,89000.0,Not Verified,0,17.31,0,0,14,0,4699,26,w,3918.44,3918.44,4700.33,4700.33,4581.56,118.77,0.0,269.55,0,Individual,0,55616,1,3,2,3,9.0,50917,81.0,1,3,1945,43.0,31400,1,0,2,6,3973.0,21301.0,18.1,0,202.0,331,5,5,0,5.0,9.0,0,4,4,8,8,13,11,13,4,14,0,3,87.5,0.0,0,0,90939,55616,26000,59539,N,N
36000,0.1298,818.75,MORTGAGE,108200.0,Source Verified,0,22.5,0,0,13,0,27463,37,w,34697.97,34697.97,2430.29,2430.29,1302.03,1128.26,0.0,818.75,0,Individual,0,276467,0,6,1,2,7.0,55344,58.0,0,1,13082,55.0,54900,0,1,2,5,21267.0,23971.0,51.3,0,170.0,148,24,7,4,34.0,8.0,0,2,3,5,7,21,6,12,3,13,0,3,97.3,40.0,0,0,346476,82807,49200,95876,N,N
10000,0.1072,326.07,MORTGAGE,110000.0,Not Verified,0,4.93,0,0,5,0,5711,8,w,9524.41,9524.41,646.18,646.18,475.59,170.59,0.0,326.07,0,Joint App,0,171148,1,1,0,1,15.0,4914,49.0,2,2,5513,47.0,12500,0,2,1,4,34230.0,4487.0,55.1,0,124.0,117,5,5,1,11.0,11.0,0,1,2,1,1,3,3,4,2,5,0,2,87.5,0.0,0,0,186886,10625,10000,9986,N,N
12000,0.0819,377.09,MORTGAGE,80000.0,Source Verified,0,18.18,1,0,13,0,8264,24,w,11108.37,11108.37,1125.81,1125.81,891.63,234.18,0.0,377.09,0,Individual,0,332926,3,3,1,3,6.0,49382,87.0,2,4,4331,80.0,17000,0,2,1,7,25610.0,6955.0,38.5,0,135.0,38,1,1,2,1.0,8.0,5,2,4,4,4,11,7,7,4,13,1,3,75.0,25.0,0,0,360680,169625,11300,59871,N,N
10000,0.1101999999999999,327.49,MORTGAGE,75000.0,Not Verified,0,38.68,0,1,27,0,12107,71,w,9764.34,9764.34,321.37,321.37,235.66,85.71,0.0,327.49,0,Individual,1970,63492,0,14,1,4,10.0,51385,54.0,3,4,4334,47.0,39000,3,2,4,8,2352.0,18598.0,26.2,0,161.0,160,9,9,1,11.0,4.0,8,2,6,8,17,41,13,29,6,27,0,4,90.0,25.0,0,0,134036,63492,25200,95036,N,N
12000,0.1502,285.61,OWN,78000.0,Source Verified,0,11.97,0,0,5,1,4305,5,f,11727.49,11727.49,561.21,561.21,272.51,288.7,0.0,285.61,0,Individual,0,21598,1,2,1,2,3.0,17293,75.0,2,2,2493,61.0,12500,0,0,0,4,4320.0,7336.0,30.1,0,13.0,39,7,3,0,8.0,13.0,0,2,3,2,2,2,3,3,3,5,0,3,100.0,0.0,1,0,35445,21598,10500,22945,N,N
24775,0.118,820.52,MORTGAGE,75000.0,Not Verified,0,39.34,0,0,14,1,13686,18,w,23027.23,23027.23,2445.32,2445.32,1747.77,697.55,0.0,820.52,0,Individual,0,208577,1,4,1,3,12.0,89298,69.0,1,2,7350,54.0,46400,2,0,0,5,16044.0,24831.0,33.3,0,70.0,137,2,2,2,28.0,13.0,0,2,4,5,5,6,9,10,4,14,0,2,100.0,0.0,1,0,319564,102984,37200,116469,N,N
3600,0.2872,150.32,RENT,39000.0,Verified,0,27.63,0,0,9,1,8118,14,w,3470.14,3470.14,280.54,280.54,129.86,150.68,0.0,150.32,0,Joint App,0,8483,1,2,3,4,7.0,365,2.0,1,1,6858,31.0,11800,1,3,5,5,943.0,2545.0,74.3,0,177.0,68,4,4,0,4.0,4.0,0,4,6,5,7,5,7,9,6,9,0,4,100.0,20.0,1,0,27178,8483,9900,15378,N,N
4600,0.1474,158.88,MORTGAGE,56000.0,Source Verified,0,15.2,0,0,10,0,22680,13,f,4323.27,4323.27,361.39,361.39,276.73,84.66,0.0,158.88,0,Individual,0,101494,0,1,1,1,8.0,6260,84.0,1,4,11320,39.0,65900,1,1,2,5,10149.0,42952.0,31.4,0,48.0,50,12,8,2,21.0,8.0,0,7,8,7,8,2,8,9,8,10,0,2,100.0,14.3,0,0,153400,28940,62600,7500,N,N
15000,0.1356,345.62,RENT,100000.0,Source Verified,0,8.53,0,0,8,0,11080,17,w,14823.88,14823.88,390.82,390.82,176.12,214.7,0.0,402.12,0,Individual,0,37320,2,2,2,3,5.0,26240,96.0,0,0,4303,81.0,18500,2,6,3,3,4665.0,2307.0,71.2,0,133.0,136,42,5,0,68.0,5.0,0,2,3,2,2,10,6,7,3,8,0,2,100.0,50.0,0,0,45893,37320,8000,27393,N,N
8000,0.124,267.25,RENT,32000.0,Source Verified,0,29.29,0,1,13,0,2184,18,w,7815.42,7815.42,261.74,261.74,184.58,77.16,0.0,267.25,0,Individual,2293,25822,0,3,2,3,8.0,23638,66.0,0,3,1469,49.0,17300,3,3,3,6,1986.0,4051.0,34.7,0,36.0,53,20,8,0,20.0,2.0,0,2,3,5,5,6,10,12,3,13,0,2,100.0,20.0,0,0,53021,25822,6200,35721,N,N
16000,0.0756,498.15,RENT,74000.0,Not Verified,0,38.47,0,0,11,1,5865,16,w,15202.8,15202.8,989.58,989.58,797.2,192.38,0.0,498.15,0,Individual,0,56263,0,3,0,2,19.0,50398,29.0,1,2,4159,24.0,37600,3,2,0,4,5115.0,23735.0,19.8,0,87.0,89,8,8,0,32.0,13.0,0,3,3,5,5,7,8,9,3,11,0,1,93.8,0.0,1,0,138172,56263,29600,100572,N,N
14000,0.0756,435.88,RENT,122500.0,Not Verified,0,15.71,1,0,21,0,11734,22,w,12650.01,12650.01,1424.12,1424.12,1349.99,74.13,0.0,435.88,0,Individual,0,60927,0,8,1,1,7.0,49193,80.0,0,0,6404,61.0,38700,1,0,1,1,2901.0,17756.0,36.1,0,149.0,132,26,7,0,26.0,7.0,0,4,9,5,6,8,13,14,9,21,0,1,90.9,0.0,0,0,99884,60927,27800,61184,N,N
10000,0.1131,328.86,RENT,45000.0,Verified,0,35.17,0,1,8,0,0,24,w,9765.39,9765.39,322.58,322.58,234.61,87.97,0.0,338.29,0,Individual,0,54761,1,3,1,4,6.0,54761,88.0,2,3,0,74.0,11800,4,3,9,7,7823.0,2500.0,0.0,0,135.0,140,7,6,0,22.0,0.0,0,0,0,1,1,17,5,7,0,8,0,3,95.8,0.0,0,0,73862,54761,2500,62062,N,N
16000,0.1447,550.51,MORTGAGE,72000.0,Not Verified,0,8.08,1,1,8,0,1727,12,w,15280.53,15280.53,1088.16,1088.16,719.47,368.69,0.0,550.51,0,Individual,515,176525,1,0,1,1,10.0,8508,85.0,2,2,121,52.0,9700,1,0,3,3,22066.0,4228.0,3.9,0,124.0,41,1,1,2,1.0,1.0,1,4,5,5,5,3,6,7,5,8,1,3,90.0,0.0,0,0,202600,10235,4400,10000,N,N
30000,0.118,664.31,RENT,120000.0,Not Verified,0,11.68,0,0,12,0,26706,17,w,28881.13,28881.13,1835.6,1835.6,1118.87,716.73,0.0,664.31,0,Individual,0,58210,1,3,1,2,3.0,21824,70.0,0,0,14084,41.0,82900,0,0,0,2,4851.0,56194.0,32.2,0,52.0,132,35,3,0,35.0,15.0,0,6,6,8,9,4,8,12,6,12,0,1,100.0,0.0,0,0,142748,58210,82900,31414,N,N
5000,0.2235,191.86,MORTGAGE,45000.0,Source Verified,0,28.93,5,1,8,0,5392,36,f,4698.24,4698.24,569.37,569.37,301.76,267.61,0.0,191.86,0,Individual,0,144876,1,4,2,3,5.0,24110,67.0,0,0,2427,65.0,8500,7,0,11,3,18110.0,3108.0,63.4,0,150.0,215,149,5,2,168.0,2.0,1,3,3,3,3,30,3,4,3,8,2,2,86.1,33.3,0,0,191724,29502,8500,49041,N,N
12500,0.1894,457.83,OWN,52000.0,Source Verified,0,27.9,0,1,13,1,10273,25,f,12239.46,12239.46,444.68,444.68,260.54,184.14,0.0,457.83,0,Individual,0,35801,3,3,2,3,4.0,25528,64.0,2,6,2577,59.0,20900,1,1,1,9,2754.0,2522.0,55.8,0,180.0,225,1,1,0,5.0,1.0,1,3,7,3,8,6,10,19,7,13,0,4,95.0,0.0,1,0,61083,35801,5700,40183,N,N
12000,0.1474,283.85,MORTGAGE,160000.0,Source Verified,0,26.36,0,1,19,0,94758,31,w,11863.55,11863.55,274.02,274.02,136.45,137.57,0.0,283.85,0,Individual,0,447795,1,3,1,1,2.0,66207,53.0,0,3,13893,51.0,146700,0,4,1,4,23568.0,3774.0,91.8,0,153.0,296,21,2,2,23.0,2.0,0,6,11,6,9,6,15,22,11,19,0,1,100.0,83.3,0,0,562501,160965,46200,91801,N,N
32350,0.118,716.35,MORTGAGE,170000.0,Source Verified,0,24.54,0,0,13,0,35065,22,w,31552.21,31552.21,1447.31,1447.31,797.79,613.7,35.82,716.35,0,Individual,0,495678,0,4,0,1,16.0,214277,52.0,0,0,11833,54.0,55000,2,0,0,1,38129.0,19935.0,63.8,0,171.0,412,31,16,6,31.0,16.0,0,7,7,7,9,6,7,9,7,13,0,0,100.0,57.1,0,0,553309,253584,55000,213576,N,N
10000,0.1502,346.76,RENT,34000.0,Not Verified,0,15.92,0,1,11,0,8464,12,w,9554.04,9554.04,676.83,676.83,445.96,230.87,0.0,346.76,0,Individual,156,98439,1,3,0,1,18.0,89975,112.0,2,2,2871,69.0,16500,0,0,1,3,9844.0,5534.0,53.9,0,137.0,70,6,6,0,6.0,6.0,0,3,7,4,4,4,8,8,7,11,0,2,100.0,33.3,0,0,68898,98439,12000,52398,N,N
1400,0.1308,47.23,RENT,24000.0,Not Verified,0,15.05,1,1,5,0,1809,9,f,815.83,815.83,598.21,598.21,584.17,14.04,0.0,47.23,0,Individual,0,14149,2,1,0,0,27.0,12340,69.0,2,3,1794,52.0,9200,0,1,1,3,2830.0,7391.0,19.7,0,52.0,131,4,4,0,4.0,4.0,0,2,2,4,6,2,4,7,2,5,0,2,88.9,0.0,0,0,27079,14149,9200,17879,N,N
5000,0.1072,163.04,RENT,29723.2,Verified,0,13.77,0,1,5,0,9178,7,f,4641.69,4409.61,469.77,446.28,358.31,111.46,0.0,163.04,0,Individual,0,9446,1,1,0,0,37.0,268,7.0,1,1,6094,47.0,16300,0,0,1,1,1889.0,4922.0,65.1,0,37.0,112,5,5,0,5.0,1.0,0,2,2,3,3,1,4,6,2,5,0,1,100.0,66.7,0,0,20300,9446,14100,4000,N,N
28000,0.0881,887.92,MORTGAGE,81000.0,Not Verified,0,25.02,0,0,18,0,36054,41,w,26630.28,26630.28,1741.58,1741.58,1369.72,371.86,0.0,887.92,0,Individual,0,394940,0,2,0,1,18.0,14272,42.0,0,0,15536,42.0,85500,6,0,8,3,21941.0,37234.0,47.0,0,151.0,180,32,7,3,32.0,2.0,0,7,8,13,22,6,15,32,8,18,0,1,100.0,15.4,0,0,466530,50326,70200,34280,N,N
7800,0.2,289.88,MORTGAGE,116000.0,Source Verified,0,12.5,1,2,10,0,11696,26,w,7640.12,7640.12,281.21,281.21,159.88,121.33,0.0,289.88,0,Individual,0,47625,3,2,4,6,3.0,35929,99.0,0,0,2237,85.0,19700,5,1,8,6,4763.0,3880.0,68.2,0,138.0,160,42,3,2,53.0,3.0,2,5,7,6,6,13,8,11,7,10,1,4,73.1,50.0,0,0,56161,47625,12200,36461,N,N
12000,0.0881,380.54,RENT,52000.0,Not Verified,0,22.72,0,1,20,1,6142,29,w,11010.27,11010.27,1152.22,1152.22,989.73,162.49,0.0,580.54,0,Individual,0,75066,3,5,2,4,8.0,68924,43.0,3,9,2372,31.0,40300,3,0,3,13,3753.0,17787.0,20.6,0,139.0,95,5,5,0,5.0,5.0,5,8,12,8,12,8,15,21,12,20,0,5,85.2,0.0,1,0,137926,75066,22400,97626,N,N
30000,0.139,696.5,RENT,114144.0,Not Verified,0,7.52,0,1,20,0,6214,28,w,29651.0,29651.0,673.33,673.33,349.0,324.33,0.0,696.5,0,Individual,0,13656,1,1,0,0,40.0,7442,39.0,1,7,3709,25.0,35800,1,0,4,7,683.0,17144.0,21.0,0,43.0,58,2,2,0,2.0,2.0,0,3,6,6,8,2,19,26,6,20,0,1,100.0,16.7,0,0,54965,13656,21700,19165,N,N
35000,0.1131,1151.01,OWN,150000.0,Not Verified,0,17.7,0,0,6,1,29077,15,w,32513.3,32513.3,3431.04,3431.04,2486.7,944.34,0.0,1151.01,0,Individual,0,37368,0,2,0,1,22.0,8291,18.0,1,2,25657,43.0,41200,1,0,1,3,6228.0,11332.0,71.7,0,78.0,123,12,12,0,12.0,12.0,0,2,3,3,9,4,4,11,3,6,0,1,100.0,33.3,1,0,86700,37368,40000,45500,N,N
20000,0.1131,657.72,MORTGAGE,44000.0,Verified,0,13.72,0,0,8,0,17958,12,w,18579.03,18579.03,1891.48,1891.48,1420.97,470.51,0.0,657.72,0,Joint App,0,122315,0,1,0,0,33.0,14626,65.0,1,1,2610,56.0,35200,0,1,1,1,15289.0,8382.0,23.8,0,105.0,140,7,7,3,7.0,7.0,0,2,4,3,3,2,6,7,4,8,0,1,100.0,0.0,0,0,160697,32584,11000,22534,N,N
10000,0.0756,311.34,MORTGAGE,130000.0,Verified,0,15.94,0,0,23,1,19140,26,w,9501.76,9501.76,614.28,614.28,498.24,116.04,0.0,311.34,0,Individual,2242,144403,1,8,1,2,12.0,69831,86.0,1,3,4474,81.0,27000,0,2,2,7,6278.0,4797.0,75.4,0,84.0,103,2,2,1,20.0,8.0,0,7,11,7,7,10,13,14,11,23,0,3,100.0,57.1,1,0,167196,90002,19500,81513,N,N
7500,0.0646,229.74,RENT,41000.0,Source Verified,0,11.45,0,0,11,0,7873,13,w,7310.63,7310.63,224.36,224.36,189.37,34.99,0.0,229.74,0,Individual,0,37003,0,4,0,0,67.0,29130,131.0,1,4,2468,96.0,16500,0,1,0,4,3364.0,2123.0,66.3,0,117.0,61,11,11,0,15.0,15.0,0,2,4,3,3,6,7,7,4,11,0,1,100.0,66.7,0,0,38750,37003,6300,22250,N,N
35000,0.1356,1188.76,MORTGAGE,374000.0,Source Verified,0,21.57,0,0,16,0,180978,43,w,33404.52,33404.52,2351.15,2351.15,1595.48,755.67,0.0,1188.76,0,Individual,0,799476,1,2,0,1,13.0,53776,71.0,1,4,34027,79.0,227900,0,1,1,5,49967.0,21750.0,98.0,0,145.0,421,5,5,3,5.0,11.0,0,8,13,15,15,13,13,28,13,16,0,1,100.0,100.0,0,0,953125,234754,174000,75225,N,N
25000,0.1072,540.08,MORTGAGE,67500.0,Not Verified,0,29.17,1,0,10,0,26065,29,w,24363.68,24363.68,1065.27,1065.27,636.32,428.95,0.0,540.08,0,Joint App,0,351213,0,2,0,1,23.0,53487,80.0,0,0,11115,58.0,53300,0,2,0,1,35121.0,22541.0,49.9,0,185.0,229,25,23,2,25.0,23.0,0,4,5,5,7,16,7,11,5,10,0,0,93.1,60.0,0,0,399668,79552,45000,70868,N,N
7000,0.0702,216.21,RENT,55000.0,Not Verified,0,23.63,0,0,7,0,7230,13,f,6824.73,6800.36,228.5,227.68,175.26,53.23,0.0,231.23,0,Individual,0,24573,0,2,0,1,19.0,17343,49.0,1,3,4751,42.0,19000,0,0,1,4,3510.0,7247.0,49.3,0,55.0,133,8,8,0,18.0,8.0,0,2,3,3,4,3,5,10,3,7,0,1,100.0,33.3,0,0,71394,24573,14300,52394,N,N
40000,0.0819,814.7,MORTGAGE,210000.0,Source Verified,0,19.17,0,1,14,0,121482,34,w,39458.3,39458.3,796.5,796.5,541.7,254.8,0.0,814.7,0,Individual,0,751127,2,4,2,3,4.0,91316,84.0,1,5,28760,52.0,167800,0,8,5,10,57779.0,40193.0,43.6,0,172.0,72,9,2,3,15.0,3.0,0,4,5,5,5,20,9,11,5,14,0,4,100.0,20.0,0,0,827257,212798,71300,120357,N,N
40000,0.1797,1015.09,MORTGAGE,70859.0,Verified,0,54.51,3,2,16,0,25038,32,w,39583.91,39583.91,1035.06,1035.06,416.09,618.97,0.0,1074.99,0,Joint App,0,325595,1,6,4,4,0.0,120678,82.0,1,1,1961,76.0,36400,5,1,6,5,20350.0,1044.0,70.2,0,148.0,184,9,0,2,69.0,0.0,1,2,6,2,5,15,7,15,6,16,1,5,90.6,50.0,0,0,375813,145716,3500,142913,N,N
14000,0.0646,428.84,MORTGAGE,63000.0,Source Verified,0,18.44,1,3,24,0,2281,67,w,13291.15,13291.15,847.63,847.63,708.85,138.78,0.0,428.84,0,Individual,0,110318,5,2,0,1,15.0,36424,75.0,5,9,660,28.0,89100,0,3,3,10,4597.0,65683.0,2.0,0,150.0,194,1,1,2,4.0,1.0,0,3,5,16,32,15,21,50,5,24,0,5,97.0,0.0,0,0,223562,38705,67000,48695,N,N
14000,0.1894,362.71,RENT,44000.0,Verified,0,20.13,0,0,4,0,3028,7,w,13858.26,13858.26,347.98,347.98,141.74,206.24,0.0,362.71,0,Individual,0,12661,0,1,0,1,21.0,9633,52.0,0,0,2748,56.0,4300,1,0,0,1,3165.0,272.0,91.8,0,81.0,51,39,21,0,43.0,21.0,0,2,2,2,3,3,3,4,2,4,0,0,100.0,100.0,0,0,22725,12661,3300,18425,N,N
12000,0.1447,412.88,MORTGAGE,46000.0,Not Verified,0,9.31,0,1,8,0,2929,19,w,11460.41,11460.41,816.11,816.11,539.59,276.52,0.0,412.88,0,Individual,0,72763,2,1,2,4,3.0,8999,95.0,1,1,0,58.0,11100,4,3,2,5,12127.0,5500.0,0.0,0,100.0,119,1,1,2,25.0,3.0,0,0,1,4,4,9,6,8,1,8,0,3,94.7,0.0,0,0,84863,11928,5500,9450,N,N
5000,0.0819,157.13,MORTGAGE,76000.0,Source Verified,0,16.97,0,0,9,0,3791,26,w,4753.15,4753.15,311.98,311.98,246.85,65.13,0.0,157.13,0,Individual,3042,240682,1,2,1,4,7.0,27076,71.0,2,3,1396,65.0,9100,3,1,2,7,26742.0,3705.0,48.5,0,153.0,215,3,3,1,3.0,7.0,5,4,5,4,13,9,6,16,5,9,0,3,80.8,25.0,0,0,271636,30867,7200,38143,N,N
10000,0.0881,317.12,MORTGAGE,100000.0,Not Verified,0,16.82,0,0,8,0,13910,19,w,9756.3,9756.3,312.23,312.23,243.7,68.53,0.0,317.12,0,Individual,0,424972,0,4,0,2,16.0,56704,71.0,0,0,11585,69.0,22500,1,0,0,2,53122.0,8590.0,61.8,0,197.0,165,29,16,2,29.0,15.0,0,2,2,3,5,12,3,5,2,8,0,0,100.0,33.3,0,0,475619,70614,22500,80272,N,N
20000,0.118,442.88,MORTGAGE,150000.0,Not Verified,0,24.55,0,0,15,0,42024,27,w,19254.07,19254.07,1302.42,1302.42,745.93,556.49,0.0,442.88,0,Individual,0,95945,1,4,0,2,16.0,43813,53.0,1,2,12641,45.0,95700,1,1,0,4,6396.0,46633.0,40.0,0,184.0,252,2,2,2,2.0,22.0,0,6,7,9,10,10,10,14,7,15,0,1,100.0,11.1,0,0,229498,95945,77700,100619,N,N
16000,0.1639999999999999,565.68,MORTGAGE,83865.0,Source Verified,0,8.37,0,0,5,0,1554,15,w,15652.99,15652.99,536.52,536.52,347.01,189.51,0.0,565.68,0,Individual,0,154478,1,1,0,1,21.0,8489,31.0,1,1,1554,31.0,4800,2,1,1,3,30896.0,2246.0,40.9,0,128.0,139,10,4,3,10.0,6.0,4,1,1,2,4,7,3,5,1,5,0,2,66.7,50.0,0,0,177247,10043,3800,27447,N,N
7200,0.1719,257.39,OWN,30000.0,Not Verified,0,14.12,0,0,8,0,7648,11,w,7045.75,7045.75,250.51,250.51,154.25,96.26,0.0,257.39,0,Individual,0,11180,1,1,0,0,35.0,3532,37.0,1,2,5967,42.0,16900,0,0,1,2,1398.0,0.0,101.1,0,99.0,88,2,2,0,64.0,0.0,0,1,4,1,1,3,7,8,4,8,0,1,90.9,100.0,0,0,26400,11180,5900,9500,N,N
10000,0.1072,326.07,OWN,50000.0,Not Verified,0,21.12,0,1,14,1,8762,20,f,9524.41,9524.41,640.23,640.23,475.59,164.64,0.0,326.07,0,Individual,0,20837,2,2,1,2,4.0,12075,71.0,2,3,4513,31.0,51000,2,2,1,5,1488.0,23752.0,16.1,0,130.0,141,6,4,0,6.0,4.0,0,2,7,4,5,6,12,13,7,14,0,3,100.0,0.0,1,0,68000,20837,28300,17000,N,N
7000,0.1474,241.77,RENT,38000.0,Not Verified,0,38.47,0,0,13,0,10854,22,w,6844.21,6844.21,230.31,230.31,155.79,74.52,0.0,241.77,0,Individual,0,51159,0,5,0,2,15.0,40305,94.0,0,1,3806,81.0,19700,2,0,0,3,3935.0,297.0,96.0,0,158.0,168,20,15,0,20.0,15.0,0,2,6,2,4,8,8,14,6,13,0,0,95.2,100.0,0,0,62659,51159,7500,42959,N,N
12300,0.0646,376.76,MORTGAGE,44000.0,Source Verified,0,39.39,0,0,9,0,9852,12,w,11363.34,11363.34,1094.97,1094.97,936.66,158.31,0.0,376.76,0,Individual,0,57516,1,3,1,2,5.0,47664,75.0,0,1,5110,55.0,42000,1,0,6,3,6391.0,30387.0,23.8,0,42.0,141,16,5,0,16.0,6.0,0,4,5,5,5,6,6,6,5,9,0,1,100.0,0.0,0,0,105421,57516,39900,63421,N,N
20000,0.1298,673.69,RENT,450000.0,Source Verified,1,13.94,0,1,18,0,48179,42,w,19542.64,19542.64,659.27,659.27,457.36,201.91,0.0,673.69,0,Individual,0,147728,0,4,0,2,17.0,89026,76.0,0,1,11142,54.0,115400,6,9,3,3,8207.0,35304.0,28.0,0,54.0,88,23,17,0,38.0,2.0,0,5,11,5,11,16,13,24,11,18,0,0,100.0,20.0,0,0,316406,147728,49000,158106,N,N
9000,0.0819,282.82,RENT,35000.0,Source Verified,0,14.57,0,0,11,0,9820,19,w,8555.7,8555.7,586.11,586.11,444.3,141.81,0.0,282.82,0,Individual,0,11327,1,1,0,1,21.0,1507,50.0,2,5,3359,33.0,31800,1,0,1,6,1030.0,18843.0,20.5,0,140.0,161,6,6,0,6.0,10.0,0,3,4,8,11,4,10,15,4,11,0,2,100.0,0.0,0,0,34800,11327,23700,3000,N,N
16000,0.1072,345.65,MORTGAGE,285000.0,Not Verified,1,22.67,0,0,10,0,61605,27,w,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Individual,1909,406233,0,4,0,1,17.0,97124,54.0,0,1,49489,46.0,88000,0,0,1,2,45137.0,15395.0,55.1,0,165.0,214,18,17,5,18.0,12.0,0,2,2,3,7,9,4,13,2,10,0,0,100.0,33.3,0,0,556256,158729,77000,182256,N,N
10000,0.0646,306.31,OWN,39000.0,Not Verified,0,29.29,0,0,5,1,13501,13,w,9493.69,9493.69,603.65,603.65,506.31,97.34,0.0,306.31,0,Individual,0,36404,0,1,0,0,27.0,22903,70.0,0,3,8810,65.0,23300,0,1,1,3,7281.0,9373.0,58.9,0,163.0,99,19,19,0,66.0,4.0,0,3,4,3,3,7,4,6,4,5,0,0,100.0,0.0,1,0,56169,36404,22800,32869,N,N
4000,0.2437,157.71,RENT,24000.0,Source Verified,0,36.1,2,1,9,0,4442,46,w,3765.88,3765.88,470.37,470.37,234.12,236.25,0.0,157.71,0,Individual,0,39972,2,3,2,2,4.0,35530,98.0,1,4,2123,77.0,15200,5,2,4,6,4441.0,2877.0,42.5,0,111.0,48,2,2,0,2.0,2.0,0,1,5,1,2,39,6,7,5,9,1,3,97.8,0.0,0,0,51620,39972,5000,36420,N,N
10000,0.0702,308.87,RENT,70000.0,Source Verified,0,16.21,0,0,11,0,12673,14,w,9749.63,9749.63,304.97,304.97,250.37,54.6,0.0,308.87,0,Individual,0,33680,0,4,2,3,7.0,21007,71.0,0,0,6242,49.0,38700,2,3,2,3,3062.0,12931.0,36.9,0,98.0,99,28,7,0,34.0,7.0,0,2,5,3,4,6,7,8,5,11,0,2,100.0,0.0,0,0,68345,33680,20500,29645,N,N
16000,0.0702,494.18,RENT,70000.0,Not Verified,0,11.04,0,0,9,0,7891,15,w,14791.22,14791.22,1476.3,1476.3,1208.78,267.52,0.0,494.18,0,Individual,0,14192,0,2,0,1,17.0,6301,25.0,1,1,6950,21.0,44300,1,0,0,2,1774.0,27944.0,21.9,0,151.0,178,12,12,0,12.0,17.0,0,4,5,5,7,5,7,10,5,9,0,1,100.0,0.0,0,0,69350,14192,35800,25050,N,N
